id,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
88,1296.1111236173322,1505.552473194954,1300.7782879339425,1432.2960814095945,1311.9213028500062,1188.0700754373702,1220.3663677515717,1204.8722396884077,1337.8122861512697,1207.0107494967779,1190.9845316142282,1229.996415270438,1212.5369292822259,1197.4611983299837,1216.3606789074597,1222.3001998040459
89,1140.3354864628077,1605.2471701431368,1111.1404059438134,1358.1857720753046,1104.1392434552245,1041.4865680058024,1041.7265622170505,1040.1787391713005,1279.9883855635767,1043.3996070986527,1289.4864017903285,1053.9108183985843,1021.9674990938805,1020.9794577412166,1143.6862779536048,1041.5030567560145
90,1296.0804406282734,1707.0236820668006,1304.0535962218817,1417.1626548762047,1322.682674402676,1340.291872445946,1313.3528563175898,1309.840444895034,1340.421313796456,1333.4387144151437,1364.119037071474,1341.411871162994,1320.337147661888,1293.3065830036378,1363.8138101749878,1328.4994689849539
91,968.560491277115,1312.9646314737274,966.9387062117277,1176.0485254077441,924.4671874057124,905.3841536219304,894.1444499791637,886.4833334677877,1023.7804410206357,903.0975759729657,1007.0213475005044,916.6020367047043,888.8509872969757,884.4825847551037,1020.6115262221757,909.2019935053278
92,1353.8322755563838,1505.004541777814,1344.4117531679494,1505.7599082832794,1355.934265184294,1187.1029077558978,1186.9642140633382,1186.9642140422802,1382.9255923477701,1186.9642196689902,1246.663179135986,1191.997771153368,1179.3910414833722,1179.4144784354482,1242.6963569401462,1186.2353337440322
93,716.7248583590078,1185.345545097681,692.7684384102457,1177.8382018018067,609.8000361831089,623.613514935547,608.6333050170931,608.7012115055152,847.6210741525291,615.5732730925391,864.170645770397,634.2199726464229,635.9459014987132,634.2131813834791,850.0579729851551,634.6083928043031
94,1126.8125822555003,1440.6207411152711,1112.9492323833492,1382.217172582764,1180.781584458021,987.1039457234971,977.7458139824301,977.7094295431222,1295.401837736084,979.0784190829341,1151.245817766561,987.1039871714191,959.7235271671901,958.1242357117042,1143.219081753844,979.0784219057301
95,1004.8579622439886,1287.8702053516372,980.989668856334,1267.7775489261448,985.1092883355318,1005.6332881134779,977.5310586259844,970.8145236293045,1074.0406341061444,997.8792662525404,1104.5975132423018,1009.5632953946438,977.9630223591845,975.0036197432105,1099.1440585458763,1002.0744379028305
96,1051.7431322412144,1156.2895872319123,1059.6456198064113,1430.6753169876072,1095.7464932919609,1041.7128641060149,1031.929371907846,1024.7894950144641,1124.815033201674,1032.4663356467859,1079.466271809213,1044.5242274267907,1024.02973219719,1018.28091504062,1057.687281233416,1042.971588644576
99,1125.6366578589639,1481.067219144654,983.6485894168711,1324.4908827851914,993.9677238779041,978.8190421796301,970.7769832680189,970.3380274682728,1180.5068370854449,970.7761007325408,1188.93732112751,975.802369169964,954.8924824845808,949.5542733092788,1142.4909838841147,969.8909553207689
100,923.8575329415887,1259.6924547102853,930.8335075188302,1228.4616804837349,1049.111220202014,929.503539736644,922.7355169111346,921.0441019658506,1139.2505342232907,922.8407401795346,1068.1036832576,931.0134572556101,911.5053379853887,907.9153697397227,1046.0141634805107,922.8407291987686
101,333.91112834036414,669.5313694102261,339.28403424523094,869.6992361208289,438.31081616154023,467.0151117047622,404.5132493238494,404.4838197906174,475.7202670695234,459.1089210583834,492.11305730336625,467.01509576029423,459.10891694059137,450.2284464617574,483.7687181127154,459.1089182226754
102,1169.0872453446357,1586.3718213874329,1176.898003621287,1344.13086106073,1193.0793449422004,1177.0382583886665,1162.168781820269,1157.627956383859,1263.903806212609,1183.799990234681,1264.7067395069585,1184.8777628478203,1169.3461881904632,1148.892447104067,1271.790364922291,1179.6610158809572
103,1021.9882674409162,1627.8861479682992,977.6535376264123,1027.3212884140294,1030.5859458378231,985.6872882358992,974.529559611615,974.5275940102571,1012.081936232173,977.565212575285,1044.1377793900033,985.6873127886813,946.9423500463411,963.113858569657,1040.042757447297,942.985866248457
104,1164.8144505830396,1600.4200387429275,1171.7723471605461,1437.3315924946385,1219.3931763086632,1090.7700355019592,1083.3433952232565,1082.7078523355665,1363.0963047853945,1083.3947367223245,1302.2793125684252,1091.904418111155,1036.9743036821465,1035.2597662876765,1277.2737755480105,1080.8002195452304
105,1304.049804862281,1687.4525563300126,1311.9900327875027,1346.8778976428362,1323.7006263539474,1265.9500143575895,1251.3728418602257,1251.0697517385238,1337.6985306579656,1258.2723124280058,1348.4453746876134,1263.9919674615835,1258.2723327677497,1253.4146782524097,1325.4317036160999,1258.2723562494998
106,1143.91537800054,1640.8539719109478,1143.3299097591819,1328.382131212092,1118.9226690323499,1096.704035777198,1088.5074574957018,1088.147689238916,1223.6956050601138,1088.74499966643,1250.5500243695758,1096.7106995897318,1084.877681335428,1084.3648069813898,1253.9929870184299,1088.7451025401479
